,file,dl_height_midpoint,11l_to_11r,10l_to_10r,9l_to_9r,8l_to_8r,7l_to_7r,6l_to_6r,5l_to_5r,4l_to_4r,3l_to_3r,2l_to_2r,1l_to_1r,edge_4_r_to_edge_4_l,edge_3_r_to_edge_3_l,edge_2_r_to_edge_2_l,edge_1_r_to_edge_1_l
663,Basler_acA2500-14um__23891378__20221217_115541543_0677.tiff,175,48.0,78.0,125.0,167.0,173.0,169.5,167.5,168.0,171.0,173.5,174.5,12.0,25.5,56.5,66.5
664,Basler_acA2500-14um__23891378__20221217_115541543_0678.tiff,175,47.5,78.0,125.0,167.0,173.0,169.5,167.5,167.5,171.0,173.5,174.5,11.5,24.0,57.0,66.5
665,Basler_acA2500-14um__23891378__20221217_115541543_0679.tiff,175,48.0,78.0,125.5,167.0,173.0,169.5,167.0,168.0,171.0,173.5,174.5,11.5,25.5,56.5,66.5
666,Basler_acA2500-14um__23891378__20221217_115541543_0680.tiff,175,47.5,77.5,125.5,167.0,173.0,169.5,167.5,167.5,170.5,173.5,174.5,11.5,23.5,56.5,66.0
667,Basler_acA2500-14um__23891378__20221217_115541543_0681.tiff,175,48.0,78.0,126.0,166.5,173.0,169.5,167.5,168.0,171.0,174.0,174.5,12.0,25.5,57.0,66.0
668,Basler_acA2500-14um__23891378__20221217_115541543_0682.tiff,174,48.0,77.5,125.5,167.0,173.0,169.5,167.0,167.5,171.0,173.5,174.5,11.5,23.5,56.5,66.5
669,Basler_acA2500-14um__23891378__20221217_115541543_0683.tiff,175,47.5,77.5,125.0,167.0,173.0,169.5,167.0,167.5,170.5,173.5,174.5,11.5,23.0,56.5,66.0
670,Basler_acA2500-14um__23891378__20221217_115541543_0684.tiff,175,48.0,77.5,125.0,167.0,173.0,169.5,167.0,167.5,171.0,173.5,174.5,12.0,23.5,56.5,66.0
671,Basler_acA2500-14um__23891378__20221217_115541543_0685.tiff,175,48.0,77.5,125.0,166.5,172.5,169.0,167.0,167.5,170.5,173.5,174.5,12.0,23.5,56.5,66.0
672,Basler_acA2500-14um__23891378__20221217_115541543_0686.tiff,174,48.0,77.5,125.0,166.5,173.0,169.5,167.0,167.5,170.5,173.5,174.5,12.0,26.0,56.5,66.0
673,Basler_acA2500-14um__23891378__20221217_115541543_0687.tiff,174,48.0,77.5,125.0,167.0,173.0,169.0,167.0,167.0,171.0,173.5,174.5,12.0,25.5,56.5,66.0
674,Basler_acA2500-14um__23891378__20221217_115541543_0688.tiff,174,48.0,77.5,125.5,166.5,173.0,169.5,167.0,167.5,170.5,173.5,174.5,12.0,25.5,56.5,66.0
675,Basler_acA2500-14um__23891378__20221217_115541543_0689.tiff,174,48.0,77.5,125.5,166.5,173.0,169.5,167.0,167.5,170.5,173.5,174.5,12.0,25.5,56.5,66.0
676,Basler_acA2500-14um__23891378__20221217_115541543_0690.tiff,174,47.5,78.0,125.5,166.0,173.0,169.5,167.0,167.0,170.0,173.5,174.5,12.0,23.0,56.5,66.0
677,Basler_acA2500-14um__23891378__20221217_115541543_0691.tiff,174,48.0,77.0,125.0,166.5,173.0,169.0,167.0,167.0,170.5,173.5,174.5,12.0,25.5,56.5,66.0
678,Basler_acA2500-14um__23891378__20221217_115541543_0692.tiff,174,48.0,77.5,124.5,166.0,173.0,169.0,167.0,167.5,170.5,173.5,174.5,12.0,25.5,56.5,66.0
679,Basler_acA2500-14um__23891378__20221217_115541543_0693.tiff,175,48.0,77.5,125.0,166.0,172.5,169.5,167.0,167.5,170.5,173.5,174.5,12.0,25.0,56.5,66.0
680,Basler_acA2500-14um__23891378__20221217_115541543_0694.tiff,174,47.5,77.0,125.0,166.0,173.0,169.0,167.0,167.0,170.5,173.5,174.5,12.0,25.5,56.5,66.0
681,Basler_acA2500-14um__23891378__20221217_115541543_0695.tiff,174,47.5,77.0,125.0,166.0,172.5,169.0,166.5,167.0,170.5,173.5,174.5,12.0,23.5,56.5,66.0
682,Basler_acA2500-14um__23891378__20221217_115541543_0696.tiff,174,47.5,77.0,125.0,166.0,172.5,169.5,167.0,167.0,170.0,173.5,174.5,12.0,25.5,56.5,66.0
683,Basler_acA2500-14um__23891378__20221217_115541543_0697.tiff,174,47.5,77.0,125.5,166.0,172.5,169.0,166.5,167.0,170.0,173.5,174.0,12.0,25.5,56.5,66.0
684,Basler_acA2500-14um__23891378__20221217_115541543_0698.tiff,174,47.5,77.0,124.5,166.0,172.5,169.0,166.5,167.0,170.0,173.5,174.5,12.0,25.5,56.5,66.0
685,Basler_acA2500-14um__23891378__20221217_115541543_0699.tiff,174,48.0,77.0,125.0,166.0,172.5,168.5,166.5,167.0,170.0,173.0,174.5,11.5,25.0,56.5,66.0
686,Basler_acA2500-14um__23891378__20221217_115541543_0700.tiff,174,47.5,77.0,124.5,166.0,172.5,168.5,166.5,167.0,170.0,173.5,174.0,11.5,23.0,56.5,66.0
687,Basler_acA2500-14um__23891378__20221217_115541543_0701.tiff,174,47.5,77.0,124.0,166.0,172.5,168.5,166.5,167.0,170.0,173.5,174.0,11.5,23.5,56.5,66.0
