,file,reflection_row,dl_reflection_width,dl_height_midpoint,11l,11r,10l,10r,9l,9r,8l,8r,7l,7r,6l,6r,5l,5r,4l,4r,3l,3r,2l,2r,1l,1r,edge_4_r,edge_4_l,edge_3_r,edge_3_l,edge_2_r,edge_2_l,edge_1_r,edge_1_l
602,Basler_acA2500-14um__23891378__20221129_144902408_0615.tiff,1544,760,30,11,9,18,20,20,24,22,28,25,30,26,31,28,31,29,30,28,30,29,30,29,30,6,5,9,7,13,11,15,14
603,Basler_acA2500-14um__23891378__20221129_144902408_0616.tiff,1544,761,30,11,9,18,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
604,Basler_acA2500-14um__23891378__20221129_144902408_0617.tiff,1544,760,29,11,9,18,20,20,24,22,28,25,30,25,31,28,31,28,30,29,30,29,30,29,29,6,5,9,8,13,11,15,14
605,Basler_acA2500-14um__23891378__20221129_144902408_0618.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,29,30,29,30,29,29,6,4,9,8,13,11,15,14
606,Basler_acA2500-14um__23891378__20221129_144902408_0619.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,31,29,31,29,30,29,30,6,5,9,7,13,11,15,14
607,Basler_acA2500-14um__23891378__20221129_144902408_0620.tiff,1544,760,30,11,9,17,20,20,24,22,29,25,30,25,30,27,31,29,31,29,30,29,30,29,30,6,5,9,7,13,11,15,14
608,Basler_acA2500-14um__23891378__20221129_144902408_0621.tiff,1544,760,30,11,9,17,20,20,24,22,29,25,30,26,30,27,31,29,31,29,30,29,30,29,29,6,4,9,7,13,11,15,14
609,Basler_acA2500-14um__23891378__20221129_144902408_0622.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,30,29,29,6,5,9,7,13,11,15,14
610,Basler_acA2500-14um__23891378__20221129_144902408_0623.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,30,6,5,9,7,13,11,15,14
611,Basler_acA2500-14um__23891378__20221129_144902408_0624.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,30,29,30,6,4,9,7,13,11,15,14
612,Basler_acA2500-14um__23891378__20221129_144902408_0625.tiff,1544,760,30,11,9,17,20,20,24,22,29,25,30,26,31,27,31,28,31,29,30,29,30,30,30,6,5,9,7,13,11,15,14
613,Basler_acA2500-14um__23891378__20221129_144902408_0626.tiff,1544,761,29,11,9,17,20,20,24,22,29,25,29,26,31,27,31,29,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
614,Basler_acA2500-14um__23891378__20221129_144902408_0627.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,29,30,29,30,29,29,6,4,9,7,13,11,15,14
615,Basler_acA2500-14um__23891378__20221129_144902408_0628.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,30,28,31,29,30,28,30,29,30,29,29,6,4,9,8,13,10,15,13
616,Basler_acA2500-14um__23891378__20221129_144902408_0629.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,29,30,29,30,29,30,6,5,9,8,13,11,15,14
617,Basler_acA2500-14um__23891378__20221129_144902408_0630.tiff,1544,760,29,11,9,17,20,21,24,23,28,25,29,26,31,27,31,29,30,29,30,29,30,30,30,6,5,9,7,13,11,15,14
618,Basler_acA2500-14um__23891378__20221129_144902408_0631.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,30,29,29,6,4,9,7,13,11,15,13
619,Basler_acA2500-14um__23891378__20221129_144902408_0632.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,28,31,29,30,29,30,29,30,29,30,6,4,9,8,13,11,15,14
620,Basler_acA2500-14um__23891378__20221129_144902408_0633.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,28,31,28,30,28,30,29,30,29,30,6,5,9,8,13,11,15,14
621,Basler_acA2500-14um__23891378__20221129_144902408_0634.tiff,1544,760,29,11,9,17,20,20,24,22,29,25,30,26,31,27,31,29,30,28,31,29,30,29,30,6,5,9,7,13,11,15,14
622,Basler_acA2500-14um__23891378__20221129_144902408_0635.tiff,1544,760,30,11,9,17,20,20,24,22,29,25,29,26,31,27,31,29,30,29,30,29,30,29,29,6,5,9,7,13,11,15,13
623,Basler_acA2500-14um__23891378__20221129_144902408_0636.tiff,1544,760,29,11,9,17,20,20,24,22,29,25,30,26,31,28,31,29,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
624,Basler_acA2500-14um__23891378__20221129_144902408_0637.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,29,30,29,30,29,29,6,5,9,8,13,11,15,13
625,Basler_acA2500-14um__23891378__20221129_144902408_0638.tiff,1544,760,29,11,9,17,20,20,24,22,29,25,30,26,31,27,31,29,30,29,30,29,30,29,30,6,5,9,8,13,11,15,14
626,Basler_acA2500-14um__23891378__20221129_144902408_0639.tiff,1544,760,30,11,10,17,20,20,24,22,28,25,30,26,31,28,31,29,30,28,30,29,30,29,29,6,5,9,8,13,11,14,14
627,Basler_acA2500-14um__23891378__20221129_144902408_0640.tiff,1544,760,29,11,9,17,20,21,24,22,29,25,30,26,31,28,31,29,30,29,30,29,30,29,30,6,5,9,8,13,10,15,14
628,Basler_acA2500-14um__23891378__20221129_144902408_0641.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,28,31,29,30,29,30,29,30,30,30,6,4,9,7,13,11,15,14
629,Basler_acA2500-14um__23891378__20221129_144902408_0642.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,28,30,29,30,29,30,29,30,6,5,9,7,13,10,15,14
630,Basler_acA2500-14um__23891378__20221129_144902408_0643.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,26,31,27,31,29,30,29,30,29,30,29,30,6,4,9,8,13,11,15,14
631,Basler_acA2500-14um__23891378__20221129_144902408_0644.tiff,1544,760,30,11,9,18,20,20,24,22,29,25,30,26,31,27,31,29,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
632,Basler_acA2500-14um__23891378__20221129_144902408_0645.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,30,29,30,6,5,9,8,13,11,15,14
633,Basler_acA2500-14um__23891378__20221129_144902408_0646.tiff,1544,760,29,11,9,17,20,20,24,22,29,25,29,26,31,27,31,28,30,28,30,29,30,29,30,6,5,9,7,13,10,14,14
634,Basler_acA2500-14um__23891378__20221129_144902408_0647.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,29,30,29,30,6,5,9,7,13,11,15,14
635,Basler_acA2500-14um__23891378__20221129_144902408_0648.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,30,29,30,6,4,9,7,13,11,15,14
636,Basler_acA2500-14um__23891378__20221129_144902408_0649.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
637,Basler_acA2500-14um__23891378__20221129_144902408_0650.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,30,29,30,6,4,9,8,13,11,15,14
638,Basler_acA2500-14um__23891378__20221129_144902408_0651.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,30,29,30,6,5,9,7,13,11,15,14
639,Basler_acA2500-14um__23891378__20221129_144902408_0652.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,26,31,27,31,29,30,29,30,29,30,29,30,6,5,9,8,13,11,15,13
640,Basler_acA2500-14um__23891378__20221129_144902408_0653.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,28,31,29,30,28,30,29,30,29,30,6,4,9,7,13,11,15,14
641,Basler_acA2500-14um__23891378__20221129_144902408_0654.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,31,29,30,29,30,29,29,6,4,9,8,13,11,15,14
642,Basler_acA2500-14um__23891378__20221129_144902408_0655.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,28,30,29,30,29,30,6,5,9,7,13,11,15,13
643,Basler_acA2500-14um__23891378__20221129_144902408_0656.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,25,30,28,31,29,30,28,30,28,30,29,29,6,5,9,7,13,10,15,13
644,Basler_acA2500-14um__23891378__20221129_144902408_0657.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,28,31,28,31,28,30,29,30,29,30,6,4,9,8,13,11,15,14
645,Basler_acA2500-14um__23891378__20221129_144902408_0658.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,28,31,29,30,28,30,29,30,29,30,6,5,9,7,13,10,15,14
646,Basler_acA2500-14um__23891378__20221129_144902408_0659.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,28,31,29,30,28,30,29,30,29,30,6,4,9,7,13,11,15,14
647,Basler_acA2500-14um__23891378__20221129_144902408_0660.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,28,30,29,30,29,30,6,4,9,7,13,11,15,14
648,Basler_acA2500-14um__23891378__20221129_144902408_0661.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
649,Basler_acA2500-14um__23891378__20221129_144902408_0662.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,28,31,28,30,28,30,29,30,29,30,6,4,9,7,13,11,15,14
650,Basler_acA2500-14um__23891378__20221129_144902408_0663.tiff,1544,760,30,11,9,17,20,20,24,22,29,25,29,25,30,27,31,28,30,28,30,28,30,29,29,6,5,9,8,12,11,15,14
651,Basler_acA2500-14um__23891378__20221129_144902408_0664.tiff,1544,761,30,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,29,30,29,30,29,29,6,4,9,7,13,10,15,14
652,Basler_acA2500-14um__23891378__20221129_144902408_0665.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,25,30,27,31,28,30,28,30,29,30,29,30,6,5,9,7,13,10,14,13
653,Basler_acA2500-14um__23891378__20221129_144902408_0666.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,28,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,15,14
654,Basler_acA2500-14um__23891378__20221129_144902408_0667.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,31,27,31,29,30,29,30,29,30,29,30,6,4,9,7,13,10,14,13
655,Basler_acA2500-14um__23891378__20221129_144902408_0668.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,28,30,29,30,29,29,6,4,9,7,13,11,15,13
656,Basler_acA2500-14um__23891378__20221129_144902408_0669.tiff,1544,760,29,11,9,17,20,20,24,22,29,25,30,26,31,27,31,29,30,29,30,29,30,29,30,6,5,9,7,13,10,15,14
657,Basler_acA2500-14um__23891378__20221129_144902408_0670.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,28,30,29,30,6,4,9,7,13,10,15,13
658,Basler_acA2500-14um__23891378__20221129_144902408_0671.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,25,31,28,31,29,30,28,30,29,30,29,30,6,4,9,7,13,10,15,14
659,Basler_acA2500-14um__23891378__20221129_144902408_0672.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,31,27,31,29,30,29,30,28,30,29,30,6,5,9,7,13,11,14,13
660,Basler_acA2500-14um__23891378__20221129_144902408_0673.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,15,14
661,Basler_acA2500-14um__23891378__20221129_144902408_0674.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,27,31,28,30,28,30,29,30,29,29,6,5,9,8,13,10,15,14
662,Basler_acA2500-14um__23891378__20221129_144902408_0675.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,28,31,28,30,29,30,29,30,29,30,6,5,9,7,13,11,15,14
663,Basler_acA2500-14um__23891378__20221129_144902408_0676.tiff,1544,760,29,11,9,17,20,20,24,22,29,25,30,25,30,27,31,28,30,29,30,29,30,29,29,6,4,9,7,13,11,15,13
664,Basler_acA2500-14um__23891378__20221129_144902408_0677.tiff,1544,761,30,11,9,17,20,20,24,22,28,25,30,25,31,27,31,28,30,29,30,29,30,29,30,6,5,9,7,13,10,14,14
665,Basler_acA2500-14um__23891378__20221129_144902408_0678.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,29,30,28,30,29,30,29,29,6,5,9,7,13,11,15,14
666,Basler_acA2500-14um__23891378__20221129_144902408_0679.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,29,29,30,6,5,9,7,13,10,15,14
667,Basler_acA2500-14um__23891378__20221129_144902408_0680.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,28,30,29,30,29,30,6,5,9,7,13,10,15,13
668,Basler_acA2500-14um__23891378__20221129_144902408_0681.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,29,30,28,30,29,30,6,5,9,7,13,11,15,14
669,Basler_acA2500-14um__23891378__20221129_144902408_0682.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,25,30,28,31,29,30,29,30,29,30,29,29,6,4,9,7,13,10,15,14
670,Basler_acA2500-14um__23891378__20221129_144902408_0683.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,31,28,31,28,30,28,30,29,30,29,30,6,4,9,7,13,10,14,13
671,Basler_acA2500-14um__23891378__20221129_144902408_0684.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,30,27,31,28,30,28,30,28,30,29,29,6,4,9,7,12,10,15,13
672,Basler_acA2500-14um__23891378__20221129_144902408_0685.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,15,13
673,Basler_acA2500-14um__23891378__20221129_144902408_0686.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,30,29,29,6,4,9,7,13,10,15,13
674,Basler_acA2500-14um__23891378__20221129_144902408_0687.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,28,31,29,30,28,30,29,30,29,30,6,4,9,7,13,10,14,13
675,Basler_acA2500-14um__23891378__20221129_144902408_0688.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,30,27,31,29,30,28,30,29,30,29,29,6,4,9,7,13,10,14,14
676,Basler_acA2500-14um__23891378__20221129_144902408_0689.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,28,30,28,30,29,30,6,4,9,7,13,11,15,13
677,Basler_acA2500-14um__23891378__20221129_144902408_0690.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,30,6,5,9,7,13,11,15,14
678,Basler_acA2500-14um__23891378__20221129_144902408_0691.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,28,31,28,30,29,30,28,30,29,30,6,4,9,7,13,11,15,13
679,Basler_acA2500-14um__23891378__20221129_144902408_0692.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,28,30,29,30,6,5,9,7,13,11,15,13
680,Basler_acA2500-14um__23891378__20221129_144902408_0693.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,28,30,28,30,29,30,29,29,6,5,9,7,13,11,14,14
681,Basler_acA2500-14um__23891378__20221129_144902408_0694.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,29,30,28,30,29,30,29,29,6,4,9,7,13,10,15,13
682,Basler_acA2500-14um__23891378__20221129_144902408_0695.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,25,31,28,31,28,30,28,30,29,30,29,29,6,4,9,8,12,11,15,14
683,Basler_acA2500-14um__23891378__20221129_144902408_0696.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,29,29,30,6,5,9,7,13,11,15,14
684,Basler_acA2500-14um__23891378__20221129_144902408_0697.tiff,1544,760,29,11,9,17,20,21,24,22,28,25,29,26,30,28,31,29,30,28,30,28,30,29,29,6,5,9,7,13,10,15,13
685,Basler_acA2500-14um__23891378__20221129_144902408_0698.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,30,6,4,9,7,13,10,15,14
686,Basler_acA2500-14um__23891378__20221129_144902408_0699.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,30,25,31,28,31,29,30,29,30,29,30,29,29,6,5,9,7,13,11,15,14
687,Basler_acA2500-14um__23891378__20221129_144902408_0700.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,29,25,31,27,31,28,30,29,30,29,29,29,29,6,5,9,7,13,11,15,14
688,Basler_acA2500-14um__23891378__20221129_144902408_0701.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,29,30,29,30,29,30,6,5,9,8,13,11,15,14
689,Basler_acA2500-14um__23891378__20221129_144902408_0702.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,29,30,29,30,29,29,6,5,9,7,13,10,15,14
690,Basler_acA2500-14um__23891378__20221129_144902408_0703.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,27,31,29,30,28,30,29,30,29,30,6,5,9,7,13,11,14,13
691,Basler_acA2500-14um__23891378__20221129_144902408_0704.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,28,30,29,29,29,29,6,4,9,7,13,11,15,14
692,Basler_acA2500-14um__23891378__20221129_144902408_0705.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,30,29,29,6,5,9,7,13,11,14,14
693,Basler_acA2500-14um__23891378__20221129_144902408_0706.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,28,30,29,30,29,30,6,4,9,7,13,11,15,13
694,Basler_acA2500-14um__23891378__20221129_144902408_0707.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,29,30,29,29,6,5,9,7,13,10,15,13
695,Basler_acA2500-14um__23891378__20221129_144902408_0708.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,30,27,31,28,30,28,30,29,30,29,29,6,5,9,7,13,10,15,13
696,Basler_acA2500-14um__23891378__20221129_144902408_0709.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,29,30,29,30,29,30,6,4,9,7,13,10,14,14
697,Basler_acA2500-14um__23891378__20221129_144902408_0710.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,31,29,30,28,30,29,30,29,29,6,4,9,7,13,10,14,14
698,Basler_acA2500-14um__23891378__20221129_144902408_0711.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,30,29,29,6,4,9,7,13,10,14,13
699,Basler_acA2500-14um__23891378__20221129_144902408_0712.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,29,30,28,30,29,30,6,5,9,7,13,11,14,13
700,Basler_acA2500-14um__23891378__20221129_144902408_0713.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,31,27,30,29,30,29,30,29,30,29,30,6,5,9,7,13,11,14,14
701,Basler_acA2500-14um__23891378__20221129_144902408_0714.tiff,1544,761,30,11,9,17,20,20,24,22,28,25,29,25,30,27,31,28,30,28,30,29,30,29,30,6,5,9,7,12,10,15,14
702,Basler_acA2500-14um__23891378__20221129_144902408_0715.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,29,30,29,30,29,29,6,5,9,8,13,10,14,13
703,Basler_acA2500-14um__23891378__20221129_144902408_0716.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,30,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,11,15,14
704,Basler_acA2500-14um__23891378__20221129_144902408_0717.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,29,30,29,30,29,30,29,29,6,4,9,7,13,10,15,13
705,Basler_acA2500-14um__23891378__20221129_144902408_0718.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,28,31,29,30,28,30,29,30,29,29,6,5,9,7,13,10,15,13
706,Basler_acA2500-14um__23891378__20221129_144902408_0719.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,30,27,31,28,30,28,30,28,30,29,30,6,4,9,7,13,10,14,13
707,Basler_acA2500-14um__23891378__20221129_144902408_0720.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,11,15,14
708,Basler_acA2500-14um__23891378__20221129_144902408_0721.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,29,30,28,30,29,29,29,29,6,5,9,7,13,11,14,14
709,Basler_acA2500-14um__23891378__20221129_144902408_0722.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,27,31,28,30,28,30,29,30,29,30,6,4,9,7,13,11,15,13
710,Basler_acA2500-14um__23891378__20221129_144902408_0723.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,25,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,14,14
711,Basler_acA2500-14um__23891378__20221129_144902408_0724.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,29,30,29,30,29,29,6,5,9,7,13,11,15,14
712,Basler_acA2500-14um__23891378__20221129_144902408_0725.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,29,26,30,27,31,28,30,29,30,29,30,29,29,6,4,9,7,13,11,15,14
713,Basler_acA2500-14um__23891378__20221129_144902408_0726.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,30,27,31,29,30,28,30,29,30,29,29,6,5,9,7,13,11,15,14
714,Basler_acA2500-14um__23891378__20221129_144902408_0727.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,30,28,31,28,30,28,30,29,30,29,29,6,4,9,7,13,11,14,13
715,Basler_acA2500-14um__23891378__20221129_144902408_0728.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,14,14
716,Basler_acA2500-14um__23891378__20221129_144902408_0729.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,29,26,30,27,31,28,30,29,30,29,30,29,29,6,5,9,7,13,10,14,14
717,Basler_acA2500-14um__23891378__20221129_144902408_0730.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,29,30,29,30,28,30,29,30,6,4,9,7,13,11,15,14
718,Basler_acA2500-14um__23891378__20221129_144902408_0731.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,29,30,28,30,28,29,29,29,6,4,9,7,13,10,15,13
719,Basler_acA2500-14um__23891378__20221129_144902408_0732.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,29,30,28,29,29,29,6,5,9,7,13,10,15,13
720,Basler_acA2500-14um__23891378__20221129_144902408_0733.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,29,30,28,30,29,30,29,29,6,5,9,7,12,10,15,14
721,Basler_acA2500-14um__23891378__20221129_144902408_0734.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,29,25,30,27,31,28,30,28,30,29,30,29,29,6,5,9,7,13,11,14,13
722,Basler_acA2500-14um__23891378__20221129_144902408_0735.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,27,31,28,30,29,30,29,30,29,29,6,4,9,7,13,10,15,14
723,Basler_acA2500-14um__23891378__20221129_144902408_0736.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,30,26,31,28,31,29,30,28,30,29,30,29,30,6,4,9,7,13,10,15,13
724,Basler_acA2500-14um__23891378__20221129_144902408_0737.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,28,30,29,29,6,5,9,7,12,10,15,13
725,Basler_acA2500-14um__23891378__20221129_144902408_0738.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,28,30,29,30,29,30,6,4,9,7,13,10,14,13
726,Basler_acA2500-14um__23891378__20221129_144902408_0739.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,11,14,13
727,Basler_acA2500-14um__23891378__20221129_144902408_0740.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,25,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,15,13
728,Basler_acA2500-14um__23891378__20221129_144902408_0741.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,29,6,4,9,7,13,11,15,13
729,Basler_acA2500-14um__23891378__20221129_144902408_0742.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,29,26,31,27,31,28,30,28,30,29,30,29,30,6,4,9,7,13,11,15,13
730,Basler_acA2500-14um__23891378__20221129_144902408_0743.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,25,30,27,31,28,30,28,30,28,30,29,29,6,4,9,7,12,10,14,14
731,Basler_acA2500-14um__23891378__20221129_144902408_0744.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,29,26,30,27,30,29,30,28,30,29,30,29,29,6,4,9,7,13,11,14,14
732,Basler_acA2500-14um__23891378__20221129_144902408_0745.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,30,6,4,9,8,12,10,14,14
733,Basler_acA2500-14um__23891378__20221129_144902408_0746.tiff,1544,761,30,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,29,6,5,9,8,13,10,15,14
734,Basler_acA2500-14um__23891378__20221129_144902408_0747.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,30,27,31,29,30,29,30,29,30,29,29,6,5,9,7,13,10,14,13
735,Basler_acA2500-14um__23891378__20221129_144902408_0748.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,30,6,5,9,7,13,11,15,13
736,Basler_acA2500-14um__23891378__20221129_144902408_0749.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,30,25,30,27,31,28,30,28,30,29,30,29,29,6,4,9,8,13,11,14,13
737,Basler_acA2500-14um__23891378__20221129_144902408_0750.tiff,1544,761,29,11,9,17,20,20,24,22,28,25,29,26,31,28,31,28,30,28,30,29,30,29,29,6,4,9,7,13,10,14,13
738,Basler_acA2500-14um__23891378__20221129_144902408_0751.tiff,1544,760,29,11,9,17,20,20,24,22,28,25,30,26,31,27,31,28,30,28,30,29,30,29,29,6,5,9,7,13,10,14,13
739,Basler_acA2500-14um__23891378__20221129_144902408_0752.tiff,1544,760,30,11,9,17,20,20,24,22,28,25,30,26,30,27,31,28,30,28,30,29,30,30,29,6,5,9,7,13,10,14,13
